label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_6,Beacon_7
2.0,0.45,0.782608695652174,0.4102564102564102,0.4473684210526316,0.5135135135135135,0.1632653061224489,0.4444444444444444
5.0,0.6,0.717391304347826,0.5128205128205128,0.4649122807017545,0.5135135135135135,0.2040816326530612,0.3555555555555555
8.0,0.65,0.6956521739130435,0.7692307692307693,0.1578947368421052,0.5135135135135135,0.0816326530612244,0.4444444444444444
31.0,1.0,0.7391304347826086,0.6666666666666666,0.3157894736842105,0.2432432432432432,0.3265306122448979,0.4444444444444444
31.0,1.0,0.7391304347826086,0.6666666666666666,0.3157894736842105,0.2432432432432432,0.3265306122448979,0.4444444444444444
34.0,0.9,0.5217391304347826,1.0,0.3157894736842105,0.5135135135135135,0.0612244897959183,0.4888888888888889
36.0,0.775,0.3695652173913043,0.8974358974358975,0.7105263157894737,0.7297297297297297,0.3673469387755102,0.3333333333333333
39.0,0.45,0.5217391304347826,0.5128205128205128,0.3947368421052631,0.918918918918919,0.2244897959183673,0.4444444444444444
41.0,0.525,0.2608695652173913,0.1538461538461538,0.3947368421052631,0.7567567567567568,0.5510204081632653,0.3777777777777777
41.0,0.525,0.2608695652173913,0.1538461538461538,0.3947368421052631,0.7567567567567568,0.5510204081632653,0.3777777777777777
38.0,0.45,0.5,0.9487179487179488,0.5,0.8918918918918919,0.3469387755102041,0.4888888888888889
36.0,0.775,0.3695652173913043,0.8974358974358975,0.7105263157894737,0.7297297297297297,0.3673469387755102,0.3333333333333333
33.0,0.85,0.4782608695652174,0.4871794871794871,0.2894736842105263,0.6486486486486487,0.2244897959183673,0.5555555555555556
31.0,1.0,0.7391304347826086,0.6666666666666666,0.3157894736842105,0.2432432432432432,0.3265306122448979,0.4444444444444444
31.0,1.0,0.7391304347826086,0.6666666666666666,0.3157894736842105,0.2432432432432432,0.3265306122448979,0.4444444444444444
34.0,0.9,0.5217391304347826,1.0,0.3157894736842105,0.5135135135135135,0.0612244897959183,0.4888888888888889
36.0,0.775,0.3695652173913043,0.8974358974358975,0.7105263157894737,0.7297297297297297,0.3673469387755102,0.3333333333333333
39.0,0.45,0.5217391304347826,0.5128205128205128,0.3947368421052631,0.918918918918919,0.2244897959183673,0.4444444444444444
41.0,0.525,0.2608695652173913,0.1538461538461538,0.3947368421052631,0.7567567567567568,0.5510204081632653,0.3777777777777777
41.0,0.525,0.2608695652173913,0.1538461538461538,0.3947368421052631,0.7567567567567568,0.5510204081632653,0.3777777777777777
28.0,0.35,0.5,0.3333333333333333,0.5,0.7297297297297297,0.3877551020408163,0.4666666666666667
25.0,0.35,0.4347826086956521,0.1538461538461538,0.6052631578947368,0.6216216216216216,0.7142857142857143,0.4666666666666667
22.0,0.25,0.391304347826087,0.282051282051282,0.5526315789473685,0.6756756756756757,0.673469387755102,0.3333333333333333
